transaction_id,amount,transaction_type,merchant_category,customer_age,card_type,country,hour,device,is_fraud
TXN104526,abc,ATM,Travel,44.0,CREDIT,india,13,POS,0
TXN104527,abc,online,food,,debit,india,3,mobile,1
TXN104528,335.03,ONLINE,entertainment,3.0,credit,canada,-2,,1
TXN104529,abc,POS,groceries,66.0,debit,USA,16,,0
TXN104530,1216.16,POS,Travel,,debit,UK,30,,0
TXN104531,,Online,travel,,credit,usa,23,mobile,0
TXN104532,abc,ONLINE,grocry,91.0,credit,canada,15,web,0
TXN104533,abc,Online,food,,debit,USA,27,web,0
TXN104534,,Online,groceries,89.0,CREDIT,UAE,2,POS,1
TXN104535,,Online,travel,53.0,credit,india,21,POS,0
TXN104536,964.57,ATM,Travel,10.0,credit,Canada,-5,,1
TXN104537,abc,POS,food,23.0,debit,usa,29,mobile,0
TXN104538,5915.65,ATM,electronics,91.0,Credit,canada,-5,mobile,1
TXN104539,,pos,Travel,,CREDIT,India,-5,mobile,0
TXN104540,,online,grocry,86.0,Credit,usa,30,,0
TXN104541,,Online,groceries,7.0,Credit,UAE,19,,1
TXN104542,,ATM,travel,85.0,CREDIT,UK,-2,,0
TXN104543,12442.63,POS,food,34.0,Credit,India,-1,POS,1
TXN104544,12140.95,ONLINE,Travel,10.0,Credit,Canada,2,,1
TXN104545,abc,pos,food,2.0,Credit,India,0,web,1
TXN104546,6238.46,POS,electronics,,Debit,USA,16,web,1
TXN104547,8704.32,ATM,electronics,22.0,Debit,USA,25,mobile,1
TXN104548,10847.51,Online,Electronics,20.0,Credit,usa,-1,mobile,1
TXN104549,13584.2,pos,food,60.0,Debit,usa,-4,,1
TXN104550,14842.74,ONLINE,groceries,,debit,canada,-5,,1
TXN104551,abc,ONLINE,food,5.0,CREDIT,canada,8,,1
TXN104552,282.72,Online,groceries,90.0,Credit,UK,28,,0
TXN104553,,pos,Electronics,70.0,CREDIT,canada,-1,,0
TXN104554,1082.03,Online,travel,90.0,CREDIT,India,13,web,0
TXN104555,abc,ONLINE,entertainment,21.0,credit,UAE,-1,mobile,0
TXN104556,,POS,Travel,51.0,Debit,Canada,-5,mobile,0
TXN104557,579.3,Online,electronics,95.0,Debit,canada,26,POS,0
TXN104558,abc,online,travel,36.0,CREDIT,india,17,,0
TXN104559,,ATM,Travel,7.0,debit,India,29,mobile,1
TXN104560,,Online,groceries,32.0,debit,UAE,-2,web,0
TXN104561,,online,Travel,39.0,Credit,India,6,mobile,0
TXN104562,9699.27,ATM,entertainment,,Credit,usa,16,POS,1
TXN104563,35.27,ATM,groceries,93.0,Credit,canada,6,mobile,0
TXN104564,abc,POS,entertainment,,Credit,USA,11,mobile,0
TXN104565,9195.12,POS,electronics,43.0,credit,usa,27,,1
TXN104566,1085.81,pos,electronics,95.0,credit,India,26,web,0
TXN104567,10603.55,POS,food,4.0,Debit,india,-4,mobile,1
TXN104568,,ATM,Electronics,5.0,debit,india,-2,,1
TXN104569,,pos,Electronics,25.0,debit,usa,-4,,0
TXN104570,771.58,ONLINE,Travel,,Credit,UAE,26,mobile,0
TXN104571,,online,Electronics,5.0,Credit,Canada,18,web,1
TXN104572,abc,ONLINE,travel,64.0,credit,india,4,,1
TXN104573,abc,POS,food,,debit,canada,21,,0
TXN104574,6872.93,POS,groceries,73.0,Debit,UAE,28,web,1
TXN104575,9998.74,ATM,Electronics,51.0,Credit,canada,24,web,1
TXN104576,8343.0,ATM,food,92.0,CREDIT,Canada,29,web,1
TXN104577,abc,online,Travel,92.0,Debit,USA,-1,,0
TXN104578,5073.79,pos,electronics,,credit,india,25,,1
TXN104579,990.85,Online,entertainment,95.0,Debit,UK,-1,mobile,0
TXN104580,,pos,food,88.0,Credit,UAE,10,mobile,0
TXN104581,abc,pos,groceries,7.0,Credit,UK,8,web,1
TXN104582,257.29,Online,Electronics,47.0,debit,india,-1,POS,0
TXN104583,6484.2,pos,Travel,,Debit,India,24,,1
TXN104584,abc,ONLINE,grocry,,credit,USA,26,,0
TXN104585,6211.95,POS,travel,18.0,CREDIT,usa,3,web,1
TXN104586,7243.49,ATM,Travel,2.0,Credit,UK,6,web,1
TXN104587,11375.47,ATM,Travel,86.0,Credit,UAE,7,web,1
TXN104588,154.31,POS,grocry,94.0,Credit,UK,26,,0
TXN104589,7971.76,ATM,grocry,5.0,CREDIT,usa,-1,mobile,1
TXN104590,939.13,POS,food,33.0,Debit,usa,3,mobile,1
TXN104591,1221.72,online,travel,1.0,credit,canada,8,mobile,1
TXN104592,11161.55,ATM,electronics,,CREDIT,UK,25,,1
TXN104593,14861.75,online,Travel,,Debit,usa,13,web,1
TXN104594,abc,ONLINE,groceries,85.0,Debit,UAE,4,web,1
TXN104595,,online,entertainment,,Debit,canada,27,,0
TXN104596,1242.05,ATM,electronics,93.0,CREDIT,USA,-5,mobile,0
TXN104597,abc,ONLINE,groceries,6.0,Credit,Canada,17,,1
TXN104598,abc,ONLINE,electronics,63.0,CREDIT,UAE,29,,0
TXN104599,455.17,POS,electronics,,Debit,usa,-4,POS,0
TXN104600,10444.31,online,electronics,10.0,Credit,usa,1,,1
TXN104601,abc,POS,travel,39.0,Credit,india,26,POS,0
TXN104602,abc,online,entertainment,88.0,credit,india,30,,0
TXN104603,1099.34,pos,Travel,90.0,Debit,usa,5,mobile,0
TXN104604,abc,pos,travel,5.0,Debit,India,29,POS,1
TXN104605,abc,Online,entertainment,10.0,credit,india,30,POS,1
TXN104606,abc,POS,food,,Credit,UK,24,POS,0
TXN104607,10636.93,ONLINE,grocry,86.0,debit,UK,-5,,1
TXN104608,abc,POS,Electronics,75.0,credit,india,-4,,0
TXN104609,abc,POS,travel,95.0,CREDIT,canada,18,POS,0
TXN104610,,Online,Travel,3.0,Debit,canada,-3,,1
TXN104611,,online,food,,CREDIT,UAE,-3,web,0
TXN104612,,online,entertainment,,Debit,canada,27,web,0
TXN104613,abc,pos,food,88.0,CREDIT,India,25,POS,0
TXN104614,9155.62,POS,travel,95.0,credit,UAE,25,web,1
TXN104615,624.99,online,entertainment,,debit,USA,26,POS,0
TXN104616,59.63,POS,Travel,76.0,debit,usa,-3,,0
TXN104617,1183.7,pos,Travel,91.0,debit,USA,25,web,0
TXN104618,,POS,electronics,8.0,credit,UAE,27,POS,1
TXN104619,9187.76,pos,groceries,1.0,debit,UAE,-4,,1
TXN104620,,ATM,food,44.0,debit,india,-4,mobile,0
TXN104621,11592.39,Online,travel,89.0,debit,UK,8,,1
TXN104622,10380.17,POS,grocry,37.0,credit,Canada,20,,1
TXN104623,370.16,POS,groceries,86.0,debit,canada,15,web,0
TXN104624,972.82,pos,Travel,10.0,Debit,canada,-2,web,1
TXN104625,abc,POS,grocry,22.0,Debit,UAE,11,,0
TXN104626,abc,online,travel,,credit,canada,12,,0
TXN104627,abc,Online,food,23.0,Debit,USA,26,,0
TXN104628,abc,pos,travel,87.0,Debit,India,16,,0
TXN104629,,pos,Electronics,89.0,CREDIT,USA,10,mobile,0
TXN104630,abc,Online,food,,Debit,UK,29,,0
TXN104631,639.78,ONLINE,grocry,,Credit,UAE,19,mobile,0
TXN104632,7423.5,pos,Travel,9.0,debit,Canada,29,mobile,1
TXN104633,1191.03,ATM,Electronics,,Credit,UK,6,mobile,0
TXN104634,7618.83,Online,Travel,8.0,credit,Canada,15,mobile,1
TXN104635,332.71,POS,electronics,10.0,Debit,UAE,-4,,1
TXN104636,11875.98,online,groceries,48.0,debit,USA,0,,1
TXN104637,abc,Online,Travel,88.0,CREDIT,UAE,29,mobile,0
TXN104638,,Online,Electronics,42.0,credit,usa,7,web,0
TXN104639,,POS,electronics,,Credit,USA,27,mobile,0
TXN104640,abc,Online,groceries,93.0,Debit,USA,26,POS,0
TXN104641,1221.53,ATM,food,9.0,credit,usa,-4,,1
TXN104642,10280.96,Online,travel,,debit,UK,19,,1
TXN104643,,POS,travel,7.0,Debit,Canada,0,POS,1
TXN104644,abc,ATM,Travel,6.0,Debit,India,-1,POS,1
TXN104645,abc,Online,groceries,,Debit,india,28,web,0
TXN104646,,online,groceries,8.0,Debit,India,-1,,1
TXN104647,,online,groceries,,credit,India,-2,POS,0
TXN104648,abc,ATM,Electronics,61.0,CREDIT,India,-4,mobile,0
TXN104649,,pos,groceries,34.0,CREDIT,india,8,,0
TXN104650,abc,pos,grocry,,CREDIT,Canada,24,,0
TXN104651,861.76,ONLINE,entertainment,91.0,debit,usa,17,,0
TXN104652,abc,online,entertainment,,CREDIT,usa,-3,web,0
TXN104653,9115.64,ONLINE,food,87.0,debit,canada,-4,,1
TXN104654,8910.89,POS,groceries,32.0,Credit,india,10,POS,1
TXN104655,abc,ONLINE,grocry,,Debit,India,27,,0
TXN104656,1412.86,pos,electronics,76.0,credit,Canada,18,web,0
TXN104657,342.67,ONLINE,entertainment,,Credit,UK,-4,POS,0
TXN104658,1440.29,online,food,,Debit,UAE,2,mobile,1
TXN104659,,POS,entertainment,2.0,credit,Canada,19,,1
TXN104660,,pos,food,74.0,Debit,UK,29,POS,0
TXN104661,abc,online,electronics,1.0,CREDIT,UAE,26,POS,1
TXN104662,abc,pos,travel,89.0,CREDIT,UK,-2,POS,0
TXN104663,,POS,grocry,6.0,Debit,UK,21,web,1
TXN104664,7027.84,Online,electronics,95.0,credit,usa,-3,,1
TXN104665,5601.44,online,travel,88.0,Debit,usa,-4,,1
TXN104666,abc,ATM,travel,,credit,UK,25,,0
TXN104667,673.8,POS,electronics,7.0,credit,UK,4,POS,1
TXN104668,9611.1,pos,electronics,,CREDIT,india,29,,1
TXN104669,5538.75,POS,groceries,46.0,Debit,Canada,-3,web,1
TXN104670,13803.96,ONLINE,entertainment,,credit,usa,30,,1
TXN104671,,pos,grocry,62.0,Debit,UAE,10,POS,0
TXN104672,,Online,Electronics,92.0,credit,UAE,-1,mobile,0
TXN104673,9022.93,online,groceries,85.0,debit,usa,-3,POS,1
TXN104674,1344.14,online,Electronics,,credit,india,13,mobile,0
TXN104675,abc,Online,Electronics,,debit,UK,-5,,0
TXN104676,5928.22,POS,groceries,6.0,Debit,UK,12,web,1
TXN104677,584.65,Online,travel,,debit,India,29,,0
TXN104678,594.01,online,groceries,,Debit,Canada,6,web,0
TXN104679,14261.62,ATM,food,,Debit,UK,29,mobile,1
TXN104680,913.72,ATM,Electronics,,Credit,India,4,web,1
TXN104681,,ONLINE,travel,,credit,Canada,-3,mobile,0
TXN104682,abc,POS,Travel,87.0,credit,India,-1,mobile,0
TXN104683,abc,pos,grocry,,credit,UAE,28,,0
TXN104684,8562.68,ATM,food,85.0,CREDIT,india,-2,web,1
TXN104685,,Online,entertainment,91.0,Credit,UAE,-3,,0
TXN104686,1424.29,Online,electronics,42.0,CREDIT,India,13,mobile,0
TXN104687,abc,ATM,Travel,5.0,Debit,UAE,-1,web,1
TXN104688,,online,food,60.0,Credit,UAE,-1,,0
TXN104689,6302.53,POS,food,,credit,USA,29,web,1
TXN104690,abc,ATM,travel,94.0,credit,Canada,1,POS,1
TXN104691,,online,Electronics,6.0,debit,USA,24,POS,1
TXN104692,64.19,POS,grocry,95.0,Credit,UAE,-1,,0
TXN104693,abc,POS,entertainment,41.0,CREDIT,india,-5,web,0
TXN104694,11896.95,pos,Electronics,42.0,Debit,UAE,30,,1
TXN104695,,ATM,Travel,,Credit,India,26,POS,0
TXN104696,,ATM,grocry,93.0,credit,India,29,web,0
TXN104697,,ONLINE,food,,debit,UK,-1,mobile,0
TXN104698,890.35,ATM,groceries,9.0,Debit,canada,6,web,1
TXN104699,12575.85,pos,groceries,32.0,Credit,UK,26,,1
TXN104700,,Online,electronics,8.0,debit,India,13,web,1
TXN104701,11906.15,ONLINE,electronics,45.0,credit,usa,-4,web,1
TXN104702,789.76,online,electronics,87.0,Credit,canada,11,mobile,0
TXN104703,abc,ONLINE,electronics,76.0,credit,usa,29,,0
TXN104704,abc,ATM,grocry,23.0,CREDIT,usa,-4,mobile,0
TXN104705,6135.32,pos,entertainment,6.0,debit,UAE,1,,1
TXN104706,,pos,grocry,,credit,usa,1,POS,1
TXN104707,187.79,POS,Travel,66.0,Debit,Canada,-4,,0
TXN104708,1085.57,Online,entertainment,4.0,CREDIT,UAE,19,POS,1
TXN104709,7295.54,ATM,travel,48.0,debit,India,25,,1
TXN104710,1395.43,ATM,Travel,51.0,credit,Canada,11,,0
TXN104711,,ONLINE,entertainment,,credit,USA,22,POS,0
TXN104712,12613.12,online,entertainment,,Debit,UK,26,,1
TXN104713,,ATM,food,74.0,credit,Canada,-3,POS,0
TXN104714,abc,pos,grocry,5.0,Debit,india,29,web,1
TXN104715,6745.52,pos,Travel,24.0,Credit,India,29,POS,1
TXN104716,abc,Online,electronics,,credit,India,28,,0
TXN104717,180.48,online,grocry,2.0,debit,UAE,27,,1
TXN104718,11659.38,pos,Electronics,,debit,UK,10,mobile,1
TXN104719,,Online,Travel,,debit,canada,0,,1
TXN104720,5263.05,ONLINE,Travel,,Credit,UAE,20,,1
TXN104721,990.12,pos,groceries,,credit,UAE,-4,,0
TXN104722,951.49,pos,groceries,39.0,credit,UK,30,,0
TXN104723,abc,ATM,Travel,20.0,Credit,UAE,-3,,0
TXN104724,,ONLINE,groceries,86.0,credit,USA,28,web,0
TXN104725,6489.63,online,grocry,27.0,CREDIT,UK,-4,,1
TXN104726,,ONLINE,entertainment,,Credit,Canada,27,,0
TXN104727,,ATM,travel,3.0,credit,Canada,24,,1
TXN104728,9934.83,online,Electronics,39.0,Debit,India,27,mobile,1
TXN104729,728.5,pos,Electronics,69.0,debit,usa,20,POS,0
TXN104730,,ONLINE,travel,54.0,debit,UK,24,web,0
TXN104731,abc,Online,travel,93.0,CREDIT,usa,-1,mobile,0
TXN104732,,ATM,Electronics,38.0,Credit,usa,30,web,0
TXN104733,5095.4,pos,food,,credit,usa,27,,1
TXN104734,11092.08,Online,travel,54.0,Debit,India,-1,,1
TXN104735,70.23,ATM,food,5.0,credit,usa,24,web,1
TXN104736,8356.04,POS,grocry,91.0,debit,canada,-3,POS,1
TXN104737,5325.03,ATM,grocry,,CREDIT,UAE,-2,,1
TXN104738,746.1,ATM,electronics,,debit,india,-3,web,0
TXN104739,186.21,ATM,grocry,10.0,Debit,USA,25,,1
TXN104740,12248.92,online,entertainment,69.0,Credit,Canada,-4,,1
TXN104741,abc,pos,travel,3.0,debit,UAE,-3,web,1
TXN104742,,online,Travel,,Debit,india,27,,0
TXN104743,5690.33,pos,grocry,,credit,canada,-1,POS,1
TXN104744,11461.96,pos,food,,credit,USA,28,POS,1
TXN104745,abc,POS,grocry,,Credit,usa,24,mobile,0
TXN104746,abc,Online,Electronics,,debit,UAE,25,,0
TXN104747,851.94,pos,entertainment,62.0,CREDIT,india,30,POS,0
TXN104748,abc,ATM,grocry,22.0,Credit,india,24,mobile,0
TXN104749,12511.4,pos,travel,49.0,credit,canada,7,,1
TXN104750,256.26,pos,electronics,,Credit,india,-3,POS,0
TXN104751,919.48,online,entertainment,40.0,credit,usa,14,POS,0
TXN104752,,pos,grocry,,debit,USA,2,,1
TXN104753,14264.26,pos,electronics,2.0,Debit,usa,29,,1
TXN104754,420.57,online,entertainment,,Credit,india,25,,0
TXN104755,14571.43,ONLINE,food,94.0,CREDIT,UK,9,web,1
TXN104756,,Online,Electronics,88.0,Credit,UK,24,web,0
TXN104757,,ONLINE,food,95.0,Debit,India,9,,0
TXN104758,332.35,ATM,grocry,87.0,Credit,india,-4,web,0
TXN104759,abc,Online,electronics,9.0,credit,India,-2,,1
TXN104760,13176.46,pos,Electronics,92.0,credit,india,26,,1
TXN104761,abc,Online,entertainment,4.0,debit,India,-4,,1
TXN104762,abc,ONLINE,entertainment,92.0,credit,India,19,,0
TXN104763,,ONLINE,Travel,,debit,Canada,-5,mobile,0
TXN104764,abc,pos,grocry,9.0,Credit,India,25,POS,1
TXN104765,abc,pos,travel,88.0,credit,usa,25,web,0
TXN104766,11618.53,Online,groceries,8.0,Credit,canada,-2,,1
TXN104767,,Online,groceries,,CREDIT,canada,29,,0
TXN104768,,pos,grocry,94.0,Debit,usa,25,,0
TXN104769,11497.28,ONLINE,groceries,10.0,debit,Canada,28,,1
TXN104770,,Online,electronics,21.0,debit,Canada,6,,0
TXN104771,1038.21,online,food,42.0,credit,Canada,26,POS,0
TXN104772,12969.87,Online,food,,Debit,UK,13,,1
TXN104773,27.09,Online,electronics,28.0,Debit,india,21,web,0
TXN104774,,Online,grocry,1.0,Debit,India,28,mobile,1
TXN104775,abc,Online,electronics,,credit,usa,0,,1
TXN104776,14479.86,online,electronics,72.0,CREDIT,usa,24,,1
TXN104777,,ATM,groceries,,debit,canada,13,mobile,0
TXN104778,8099.58,online,travel,,CREDIT,India,-2,,1
TXN104779,abc,online,entertainment,7.0,Credit,UK,24,POS,1
TXN104780,abc,pos,Electronics,95.0,Debit,India,13,,0
TXN104781,,ATM,food,1.0,debit,UK,-3,,1
TXN104782,7409.94,pos,grocry,1.0,Debit,usa,-4,,1
TXN104783,6265.09,Online,Travel,7.0,CREDIT,UK,-4,web,1
TXN104784,220.53,online,travel,5.0,credit,Canada,-2,,1
TXN104785,,online,electronics,92.0,Credit,india,24,POS,0
TXN104786,11171.81,ATM,groceries,,CREDIT,canada,13,,1
TXN104787,,ONLINE,Travel,,debit,usa,27,,0
TXN104788,abc,ATM,entertainment,,Debit,UK,28,mobile,0
TXN104789,,POS,travel,10.0,CREDIT,india,10,POS,1
TXN104790,9521.76,online,groceries,,Debit,India,29,,1
TXN104791,abc,Online,groceries,91.0,Credit,Canada,-5,mobile,0
TXN104792,,Online,food,8.0,credit,USA,4,POS,1
TXN104793,,POS,groceries,64.0,Credit,usa,11,,0
TXN104794,abc,ONLINE,Travel,,credit,usa,1,,1
TXN104795,804.07,POS,food,,Credit,USA,21,,0
TXN104796,,ONLINE,travel,,credit,india,-5,mobile,0
TXN104797,,POS,entertainment,69.0,Debit,Canada,-3,,0
TXN104798,,POS,Electronics,60.0,Credit,India,10,web,0
TXN104799,14637.72,online,Electronics,7.0,credit,UAE,-2,web,1
TXN104800,1351.07,Online,grocry,,debit,USA,-1,,0
TXN104801,abc,ONLINE,Electronics,94.0,Debit,India,28,,0
TXN104802,105.94,ONLINE,groceries,9.0,debit,UK,-3,,1
TXN104803,1332.91,pos,travel,64.0,Debit,USA,13,,0
TXN104804,353.24,ATM,food,2.0,credit,India,6,POS,1
TXN104805,487.68,ONLINE,Electronics,91.0,CREDIT,india,-1,POS,0
TXN104806,879.69,ONLINE,electronics,58.0,CREDIT,usa,-2,mobile,0
TXN104807,abc,pos,grocry,,credit,usa,4,,1
TXN104808,11960.76,Online,travel,,credit,india,-5,POS,1
TXN104809,915.03,online,groceries,,Debit,UAE,26,,0
TXN104810,,ATM,groceries,,credit,UK,9,POS,0
TXN104811,621.27,Online,Travel,22.0,Credit,canada,3,,1
TXN104812,,ONLINE,food,93.0,credit,India,24,POS,0
TXN104813,abc,ONLINE,food,32.0,credit,UK,14,,0
TXN104814,6243.82,online,electronics,90.0,credit,India,27,web,1
TXN104815,abc,pos,travel,45.0,Debit,UK,19,,0
TXN104816,abc,Online,electronics,28.0,credit,india,5,POS,0
TXN104817,,ATM,groceries,10.0,credit,UK,0,POS,1
TXN104818,abc,Online,electronics,89.0,credit,UK,25,,0
TXN104819,abc,Online,grocry,18.0,CREDIT,UAE,-3,web,0
TXN104820,5061.05,online,grocry,52.0,debit,India,-1,mobile,1
TXN104821,124.04,online,food,1.0,Credit,usa,26,mobile,1
TXN104822,684.66,POS,food,76.0,CREDIT,canada,-3,mobile,0
TXN104823,,online,food,,debit,Canada,30,POS,0
TXN104824,392.32,ATM,food,,Debit,usa,8,,0
TXN104825,6802.57,online,groceries,95.0,Debit,UK,-1,,1
TXN104826,939.28,POS,food,86.0,debit,USA,23,,0
TXN104827,,Online,entertainment,91.0,CREDIT,UAE,-1,,0
TXN104828,abc,online,Electronics,52.0,debit,canada,-4,web,0
TXN104829,1196.47,POS,Electronics,40.0,Credit,usa,24,mobile,0
TXN104830,50.35,Online,electronics,,credit,India,21,web,0
TXN104831,1324.69,POS,entertainment,73.0,Credit,USA,-3,,0
TXN104832,abc,pos,food,95.0,CREDIT,India,-3,,0
TXN104833,,Online,Electronics,1.0,debit,India,27,POS,1
TXN104834,720.21,pos,grocry,39.0,debit,UAE,-4,,0
TXN104835,abc,POS,travel,,CREDIT,India,2,,1
TXN104836,,ONLINE,electronics,48.0,CREDIT,usa,5,,0
TXN104837,9054.46,pos,entertainment,,CREDIT,USA,28,,1
TXN104838,abc,pos,electronics,90.0,CREDIT,UK,30,web,0
TXN104839,13132.21,Online,groceries,80.0,Credit,UK,23,,1
TXN104840,abc,online,grocry,3.0,Debit,india,3,,1
TXN104841,abc,online,grocry,46.0,Debit,UK,-4,,0
TXN104842,558.29,pos,food,8.0,CREDIT,usa,28,web,1
TXN104843,,POS,food,92.0,debit,UAE,24,,0
TXN104844,,pos,electronics,10.0,debit,USA,27,,1
TXN104845,,ONLINE,electronics,88.0,CREDIT,UAE,-4,,0
TXN104846,1278.32,online,grocry,90.0,Debit,UK,-1,POS,0
TXN104847,abc,ONLINE,Electronics,25.0,CREDIT,canada,27,web,0
TXN104848,7355.69,pos,groceries,63.0,Debit,india,12,,1
TXN104849,204.27,ATM,grocry,,credit,UAE,-5,,0
TXN104850,14331.39,POS,entertainment,86.0,Credit,UAE,27,web,1
TXN104851,9256.57,Online,groceries,1.0,Credit,UK,25,,1
TXN104852,,pos,grocry,2.0,credit,UAE,7,,1
TXN104853,1057.66,pos,entertainment,,Debit,usa,-4,,0
TXN104854,,pos,electronics,,credit,USA,14,web,0
TXN104855,11677.83,online,Travel,25.0,Debit,canada,4,,1
TXN104856,13315.55,pos,travel,,credit,UAE,-3,POS,1
TXN104857,815.12,Online,groceries,,Debit,UAE,7,POS,0
TXN104858,,POS,grocry,6.0,debit,usa,-4,,1
TXN104859,761.45,pos,entertainment,,Debit,canada,-4,mobile,0
TXN104860,,online,groceries,2.0,debit,UAE,-2,web,1
TXN104861,12971.5,POS,food,8.0,debit,india,-2,,1
TXN104862,abc,Online,Electronics,92.0,Credit,india,24,,0
TXN104863,,POS,travel,,credit,Canada,12,mobile,0
TXN104864,,online,electronics,87.0,CREDIT,usa,-3,mobile,0
TXN104865,abc,pos,groceries,43.0,debit,Canada,18,web,0
TXN104866,13378.05,POS,electronics,92.0,credit,Canada,23,web,1
TXN104867,5100.68,POS,travel,87.0,credit,canada,-1,POS,1
TXN104868,abc,pos,entertainment,1.0,credit,UAE,24,POS,1
TXN104869,568.54,POS,entertainment,86.0,Debit,canada,26,web,0
TXN104870,,ATM,travel,90.0,credit,UAE,-2,POS,0
TXN104871,11260.85,online,travel,,CREDIT,UK,-5,web,1
TXN104872,abc,online,grocry,63.0,Credit,UK,-2,,0
TXN104873,10963.28,POS,food,88.0,credit,UAE,-5,,1
TXN104874,,ONLINE,food,5.0,credit,usa,30,,1
TXN104875,,ONLINE,grocry,,debit,UAE,-3,,0
TXN104876,abc,ATM,grocry,85.0,credit,USA,25,,0
TXN104877,abc,ATM,Travel,86.0,Credit,UAE,1,,1
TXN104878,129.41,Online,Travel,10.0,CREDIT,India,-4,mobile,1
TXN104879,,ATM,electronics,91.0,debit,canada,24,web,0
TXN104880,abc,online,grocry,2.0,credit,usa,-5,mobile,1
TXN104881,abc,ATM,electronics,47.0,CREDIT,usa,1,,1
TXN104882,,pos,groceries,85.0,Debit,Canada,-2,mobile,0
TXN104883,abc,ONLINE,food,,Credit,usa,3,mobile,1
TXN104884,,Online,food,9.0,Debit,Canada,-3,,1
TXN104885,,ONLINE,electronics,,credit,USA,25,POS,0
TXN104886,14583.84,pos,groceries,63.0,debit,USA,22,,1
TXN104887,abc,ATM,food,23.0,CREDIT,usa,-5,POS,0
TXN104888,13507.5,online,electronics,,credit,USA,27,POS,1
TXN104889,abc,ONLINE,food,94.0,debit,canada,30,,0
TXN104890,abc,POS,Travel,94.0,credit,USA,28,mobile,0
TXN104891,5176.92,Online,food,87.0,credit,USA,7,mobile,1
TXN104892,13124.78,Online,groceries,,debit,UAE,-1,,1
TXN104893,,ATM,groceries,45.0,Debit,USA,-5,web,0
TXN104894,,POS,electronics,93.0,CREDIT,usa,10,POS,0
TXN104895,308.5,POS,grocry,1.0,CREDIT,UAE,26,web,1
TXN104896,abc,pos,travel,,CREDIT,USA,27,POS,0
TXN104897,11235.3,pos,food,4.0,CREDIT,usa,-3,,1
TXN104898,,ONLINE,groceries,5.0,credit,Canada,30,,1
TXN104899,abc,pos,electronics,,Credit,Canada,13,mobile,0
TXN104900,13073.83,ATM,electronics,,debit,usa,11,,1
TXN104901,,ONLINE,electronics,86.0,Credit,usa,22,,0
TXN104902,,online,entertainment,88.0,CREDIT,usa,7,,0
TXN104903,,Online,Travel,5.0,Credit,USA,-2,,1
TXN104904,8017.2,POS,entertainment,91.0,Credit,UK,25,POS,1
TXN104905,5285.51,online,electronics,86.0,CREDIT,UK,23,POS,1
TXN104906,7758.64,Online,entertainment,86.0,CREDIT,canada,-4,POS,1
TXN104907,,online,electronics,92.0,CREDIT,usa,26,,0
TXN104908,,pos,Electronics,95.0,CREDIT,India,16,,0
TXN104909,,POS,groceries,72.0,Debit,India,28,,0
TXN104910,67.64,ONLINE,grocry,,CREDIT,india,-5,POS,0
TXN104911,1032.32,ATM,electronics,91.0,Debit,UK,7,POS,0
TXN104912,abc,online,Electronics,88.0,debit,canada,28,POS,0
TXN104913,13986.86,ONLINE,Electronics,92.0,Credit,UK,-2,mobile,1
TXN104914,10484.0,ONLINE,grocry,,Credit,canada,1,,1
TXN104915,abc,pos,Travel,54.0,Credit,india,-2,POS,0
TXN104916,abc,Online,grocry,25.0,Debit,India,4,,1
TXN104917,,POS,electronics,,Credit,usa,25,,0
TXN104918,13150.89,online,electronics,45.0,credit,USA,30,,1
TXN104919,,online,groceries,93.0,credit,india,7,,0
TXN104920,abc,pos,grocry,4.0,debit,UK,4,,1
TXN104921,,pos,Travel,95.0,debit,Canada,22,mobile,0
TXN104922,abc,online,entertainment,87.0,debit,usa,29,,0
TXN104923,,Online,food,3.0,Credit,UK,28,,1
TXN104924,9521.1,ONLINE,groceries,1.0,credit,USA,-3,POS,1
TXN104925,10188.85,Online,electronics,95.0,Debit,Canada,18,,1
TXN104926,,pos,entertainment,85.0,Credit,canada,-2,mobile,0
TXN104927,13749.91,POS,food,77.0,Credit,canada,29,,1
TXN104928,abc,online,grocry,,Debit,UK,29,POS,0
TXN104929,,online,Electronics,1.0,debit,UK,19,,1
TXN104930,,POS,entertainment,90.0,credit,India,30,mobile,0
TXN104931,814.91,pos,Electronics,,CREDIT,india,23,,0
TXN104932,abc,Online,Travel,71.0,Credit,Canada,10,mobile,0
TXN104933,,Online,entertainment,7.0,debit,UAE,1,web,1
TXN104934,abc,pos,Electronics,58.0,Credit,UK,28,,0
TXN104935,,online,travel,10.0,Credit,canada,29,mobile,1
TXN104936,abc,online,food,94.0,debit,usa,17,,0
TXN104937,abc,online,Electronics,86.0,Credit,canada,14,,0
TXN104938,,ATM,Electronics,,credit,USA,28,mobile,0
TXN104939,abc,pos,grocry,90.0,Debit,UK,-1,web,0
TXN104940,726.45,ONLINE,grocry,6.0,Credit,India,30,web,1
TXN104941,169.26,online,Electronics,95.0,debit,USA,-1,mobile,0
TXN104942,1089.56,Online,groceries,90.0,Credit,USA,-5,,0
TXN104943,abc,POS,groceries,9.0,Credit,canada,7,,1
TXN104944,,online,food,87.0,debit,usa,-3,,0
TXN104945,1317.71,ATM,electronics,,credit,India,29,,0
TXN104946,abc,POS,Electronics,86.0,credit,UK,23,mobile,0
TXN104947,abc,online,electronics,,debit,usa,5,web,0
TXN104948,abc,ONLINE,electronics,60.0,debit,UAE,16,mobile,0
