transaction_id,amount,customer_age,hour,transaction_type,merchant_category,card_type,country,device,is_fraud
TXN104794,42.47,55.0,3,cash_withdrawal,electronics,credit,Somalia,Mobile,0
TXN104795,46.35,57.0,8,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104796,21.54,18.0,6,transfer,travel,credit,Somalia,web,0
TXN104797,183.43,46.0,7,purchase,travel,credit,Somalia,web,0
TXN104798,15.68,27.0,14,transfer,telecom,credit,Somalia,WEB,0
TXN104799,120.91,45.0,18,cash_withdrawal,electronics,debit,Ethiopia,,0
TXN104800,15.87,74.0,14,transfer,grocery,debit,Kenya,mobile,0
TXN104801,8.78,48.0,4,purchase,grocery,debit,Somalia,mobile,0
TXN104802,288.2,36.0,18,purchase,travel,credit,Somalia,,0
TXN104803,25.31,20.0,6,cash_withdrawal,travel,debit,Ethiopia,mobile ,0
TXN104804,206.61,53.0,5,purchase,,debit,Somalia,web,0
TXN104805,94.4,60.0,18,transfer,grocery,credit,Somalia,mobile,0
TXN104806,9.73,32.0,16,transfer,travel,credit,Somalia,web,0
TXN104807,373.33,50.0,9,purchase,electronics,debit,Kenya,mobile,0
TXN104808,34.04,58.0,18,cash_withdrawal,grocery,credit,Somalia,web,0
TXN104809,235.63,60.0,10,cash_withdrawal,telecom,debit,Ethiopia,mobile ,0
TXN104810,22.19,68.0,14,transfer,travel,credit,Somalia,mobile,0
TXN104811,230.85,62.0,9,purchase,telecom,debit,Somalia,web,0
TXN104812,1.6,,10,transfer,grocery,debit,Somalia,web,0
TXN104813,86.04,33.0,22,transfer,electronics,debit,Somalia,web,0
TXN104814,176.07,53.0,2,transfer,electronics,credit,Somalia,,0
TXN104815,327.63,50.0,2,cash_withdrawal,grocery,credit,Ethiopia,mobile,0
TXN104816,287.89,37.0,17,purchase,telecom,credit,Somalia,mobile,0
TXN104817,205.53,30.0,10,purchase,electronics,credit,Ethiopia,mobile,0
TXN104818,262.92,50.0,19,cash_withdrawal,travel,debit,Somalia,Mobile,0
TXN104819,26.66,22.0,21,transfer,telecom,debit,Somalia,WEB,0
TXN104820,40.12,54.0,17,transfer,telecom,debit,Somalia,WEB,0
TXN104821,40.92,31.0,14,cash_withdrawal,travel,debit,Somalia,web,0
TXN104822,56.8,44.0,6,purchase,grocery,credit,Kenya,mobile,0
TXN104823,59.97,40.0,9,cash_withdrawal,electronics,credit,Ethiopia,mobile,0
TXN104824,94.38,31.0,20,purchase,telecom,credit,Kenya,mobile,0
TXN104825,20.91,,22,purchase,electronics,credit,Somalia,mobile,0
TXN104826,141.03,21.0,19,purchase,,debit,Somalia,web,0
TXN104827,22.01,56.0,9,transfer,telecom,credit,Ethiopia,mobile,0
TXN104828,44.58,69.0,12,transfer,grocery,credit,Ethiopia,mobile,0
TXN104829,83.98,36.0,14,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN104830,1202.1394836058644,64.0,2,cash_withdrawal,grocery,debit,Somalia,,1
TXN104831,161.4,71.0,17,transfer,travel,debit,Kenya,mobile,0
TXN104832,124.46,,22,cash_withdrawal,grocery,debit,Kenya,Web,0
TXN104833,20.32,47.0,3,transfer,grocery,credit,Somalia,mobile,0
TXN104834,95.04,36.0,19,transfer,telecom,debit,Somalia,mobile,0
TXN104835,10.98,,16,purchase,electronics,debit,Ethiopia,web,0
TXN104836,56.86,48.0,2,purchase,electronics,debit,Somalia,mobile,0
TXN104837,64.03,26.0,20,transfer,grocery,debit,Somalia,web,0
TXN104838,4.88,70.0,20,purchase,grocery,debit,Somalia,web,0
TXN104839,38.42,30.0,1,transfer,,debit,Somalia,web,0
TXN104840,373.88,31.0,3,purchase,grocery,credit,Ethiopia,,0
TXN104841,368.54,72.0,0,cash_withdrawal,telecom,credit,Kenya,Web,0
TXN104842,52.12,63.0,14,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN104843,5.29,71.0,0,transfer,grocery,credit,Somalia,mobile,yes
TXN104844,23.68,27.0,5,transfer,,debit,Ethiopia,mobile,0
TXN104845,59.75,65.0,6,purchase,grocery,credit,Somalia,mobile,no
TXN104846,354.27,48.0,18,purchase,grocery,debit,Somalia,web,0
TXN104847,18.27,54.0,11,transfer,travel,credit,Ethiopia,mobile ,0
TXN104848,173.02,40.0,0,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104849,13.81,44.0,6,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN104850,477.24,,18,transfer,telecom,credit,Somalia,web,0
TXN104851,57.68,43.0,12,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104852,179.12,19.0,11,transfer,grocery,credit,Somalia,web,0
TXN104853,50.33,,11,purchase,telecom,debit,Kenya,mobile,0
TXN104854,118.56,30.0,21,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104855,25.59,68.0,12,cash_withdrawal,,debit,Somalia,WEB,0
TXN104856,18.94,67.0,13,purchase,telecom,debit,Kenya,,yes
TXN104857,333.8,36.0,21,purchase,telecom,credit,Somalia,mobile,0
TXN104858,299.61,18.0,11,cash_withdrawal,telecom,credit,Kenya,web,0
TXN104859,262.14,57.0,19,cash_withdrawal,electronics,credit,Ethiopia,web,0
TXN104860,117.84,49.0,11,transfer,travel,credit,Somalia,web,0
TXN104861,198.2,39.0,5,transfer,grocery,credit,Kenya,mobile,0
TXN104862,8.58,65.0,9,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104863,48.92,46.0,19,transfer,travel,debit,Kenya,mobile,0
TXN104864,45.17,,23,purchase,telecom,credit,Somalia,mobile,0
TXN104865,121.16,57.0,8,transfer,travel,debit,Somalia,WEB,0
TXN104866,52.8,55.0,1,transfer,travel,credit,Somalia,web,0
TXN104867,19.29,65.0,6,cash_withdrawal,travel,debit,Kenya,web,0
TXN104868,108.9,72.0,8,transfer,,credit,Somalia,web,0
TXN104869,202.09,28.0,11,cash_withdrawal,travel,debit,Somalia,web,0
TXN104870,57.78,,4,cash_withdrawal,travel,debit,Djibouti,,0
TXN104871,17.02,72.0,0,cash_withdrawal,travel,credit,Somalia,,0
TXN104872,26.28,68.0,21,purchase,travel,debit,Kenya,mobile,0
TXN104873,32.54,60.0,14,transfer,electronics,credit,Somalia,web,0
TXN104874,42.78,25.0,7,transfer,electronics,debit,Ethiopia,mobile ,0
TXN104875,123.53,39.0,0,transfer,travel,credit,Somalia,mobile,0
TXN104876,659.8493339030806,,23,cash_withdrawal,travel,debit,Somalia,web,1
TXN104877,142.92,28.0,12,purchase,travel,credit,Kenya,Web,0
TXN104878,54.02,25.0,0,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104879,208.47,,4,transfer,travel,debit,Ethiopia,web,0
TXN104880,27.39,43.0,17,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104881,75.97,19.0,15,cash_withdrawal,electronics,credit,Ethiopia,web,0
TXN104882,193.7,33.0,9,transfer,electronics,credit,Kenya,web,0
TXN104883,23.84,48.0,3,cash_withdrawal,electronics,credit,Djibouti,,0
TXN104884,13.97,23.0,0,cash_withdrawal,,debit,Ethiopia,web,0
TXN104885,258.17,,22,purchase,telecom,debit,Somalia,mobile,0
TXN104886,50.4,38.0,7,cash_withdrawal,travel,debit,Kenya,web,0
TXN104887,138.19,43.0,4,purchase,electronics,debit,Kenya,WEB,0
TXN104888,3.08,36.0,1,transfer,grocery,debit,Kenya,mobile,0
TXN104889,140.56,45.0,23,purchase,travel,credit,Somalia,mobile,0
TXN104890,45.59,25.0,16,cash_withdrawal,travel,credit,Somalia,web,0
TXN104891,5204.040883495347,31.0,6,transfer,electronics,credit,Somalia,mobile,0
TXN104892,112.94,41.0,16,cash_withdrawal,travel,credit,Djibouti,Web,0
TXN104893,33.06,65.0,5,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104894,58.69,61.0,21,purchase,travel,debit,Somalia,mobile,0
TXN104895,10.08,54.0,14,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104896,19.1,73.0,4,purchase,grocery,credit,Kenya,web,no
TXN104897,42.45,43.0,14,transfer,travel,credit,Ethiopia,web,0
TXN104898,11.29,,17,transfer,,credit,Kenya,web,0
TXN104899,290.06,73.0,17,cash_withdrawal,travel,debit,Somalia,web,0
TXN104900,0.73,68.0,20,purchase,electronics,credit,Ethiopia,web,0
TXN104901,79.37,49.0,20,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN104902,15.78,67.0,22,cash_withdrawal,,credit,Djibouti,web,0
TXN104903,44.12,58.0,5,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104904,312.54,19.0,1,cash_withdrawal,travel,credit,Kenya,Web,0
TXN104905,21.16,42.0,16,purchase,telecom,debit,Somalia,web,0
TXN104906,405.18,69.0,20,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN104907,27.65,61.0,3,transfer,telecom,credit,Somalia,,0
TXN104908,162.37,19.0,11,purchase,travel,debit,Somalia,,0
TXN104909,94.94,,18,cash_withdrawal,,debit,Ethiopia,mobile,0
TXN104910,259.0,18.0,1,purchase,telecom,credit,Somalia,mobile,0
TXN104911,96.89,53.0,1,cash_withdrawal,,credit,Kenya,mobile,0
TXN104912,91.77,74.0,13,transfer,travel,debit,Kenya,mobile,0
TXN104913,26.1,29.0,14,transfer,,debit,Kenya,web,0
TXN104914,21.82,26.0,19,transfer,electronics,credit,Somalia,web,0
TXN104915,297.93,53.0,1,purchase,,debit,Ethiopia,web,0
TXN104916,47.67,,3,transfer,travel,debit,Ethiopia,web,0
TXN104917,55.84,45.0,18,cash_withdrawal,telecom,credit,Somalia,Web,0
TXN104918,171.17,55.0,8,cash_withdrawal,grocery,credit,Somalia,web,0
TXN104919,49.65,50.0,6,cash_withdrawal,electronics,credit,Somalia,web,0
TXN104920,364.54,59.0,12,purchase,electronics,debit,Somalia,mobile,0
TXN104921,160.7,,11,purchase,travel,credit,Somalia,mobile,0
TXN104922,109.19,39.0,2,transfer,,credit,Ethiopia,mobile,0
TXN104923,255.33,42.0,12,purchase,travel,debit,Kenya,mobile,0
TXN104924,6.11,35.0,14,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN104925,35.66,23.0,13,cash_withdrawal,,debit,Somalia,mobile,0
TXN104926,75.07,35.0,26,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104927,30.89,69.0,8,purchase,telecom,credit,Kenya,web,0
TXN104928,163.46,33.0,26,cash_withdrawal,grocery,credit,Kenya,web,0
TXN104929,301.91,,22,transfer,,debit,Kenya,web,0
TXN104930,66.15,65.0,21,purchase,grocery,credit,Somalia,web,0
TXN104931,50.25,25.0,3,cash_withdrawal,grocery,debit,Kenya,mobile,0
TXN104932,391.01,30.0,20,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104933,70.62,72.0,7,purchase,electronics,credit,Somalia,mobile,0
TXN104934,80.58,60.0,2,purchase,travel,credit,Kenya,mobile,0
TXN104935,52.0,74.0,1,transfer,travel,debit,Somalia,web,0
TXN104936,288.35,,18,purchase,grocery,debit,Ethiopia,web,0
TXN104937,100.99,34.0,22,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104938,172.35,,7,transfer,telecom,debit,Kenya,,0
TXN104939,200.43,49.0,16,cash_withdrawal,grocery,debit,Ethiopia,Mobile,0
TXN104940,50.2,39.0,12,cash_withdrawal,,debit,Somalia,mobile,0
TXN104941,68.23,72.0,6,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN104942,226.44,,8,purchase,grocery,debit,Kenya,web,0
TXN104943,54.17,74.0,11,purchase,grocery,debit,Ethiopia,web,0
TXN104944,189.55,30.0,13,cash_withdrawal,travel,credit,Somalia,web,0
TXN104945,339.61,64.0,13,purchase,travel,debit,Somalia,web,0
TXN104946,117.13,40.0,14,cash_withdrawal,grocery,debit,Somalia,,0
TXN104947,5045.895469930552,71.0,2,purchase,grocery,credit,Kenya,mobile,0
TXN104948,196.23,46.0,14,purchase,electronics,credit,Somalia,mobile,0
TXN104949,223.75,39.0,18,purchase,travel,credit,Somalia,web,0
TXN104950,60.31,18.0,23,transfer,,credit,Somalia,mobile,0
TXN104951,6.31,46.0,26,purchase,electronics,credit,Somalia,mobile,0
TXN104952,61.67,,13,transfer,electronics,debit,Kenya,,0
TXN104953,134.41,97.0,7,transfer,electronics,debit,Somalia,web,0
TXN104954,71.82,,4,transfer,electronics,credit,Somalia,mobile,0
TXN104955,165.86,72.0,18,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104956,52.99,,3,purchase,electronics,credit,Kenya,mobile,0
TXN104957,11783.249625348519,36.0,13,cash_withdrawal,travel,debit,Ethiopia,mobile,0
TXN104958,24.76,,15,transfer,electronics,debit,Kenya,mobile,0
TXN104959,166.05,24.0,19,purchase,electronics,debit,Somalia,Web,0
TXN104960,94.68,,23,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN104961,27.39,52.0,5,transfer,travel,credit,Somalia,web,0
TXN104962,41.42,62.0,22,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN104963,165.69,30.0,5,cash_withdrawal,telecom,debit,Somalia,mobile,yes
TXN104964,79.07,27.0,2,purchase,electronics,credit,Ethiopia,mobile,0
TXN104965,29.21,19.0,14,purchase,travel,debit,Ethiopia,web,0
TXN104966,410.34,23.0,2,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104967,150.68,25.0,10,purchase,electronics,credit,Somalia,web,0
TXN104968,377.96,53.0,2,purchase,,debit,Somalia,mobile,0
TXN104969,66.85,42.0,9,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104970,77.35,61.0,17,purchase,travel,debit,Kenya,web,0
TXN104971,273.88,64.0,0,purchase,electronics,credit,Kenya,web,0
TXN104972,89.35,57.0,15,transfer,travel,credit,Somalia,mobile,0
TXN104973,147.42,24.0,-2,purchase,telecom,credit,Ethiopia,web,0
TXN104974,34.87,63.0,9,transfer,travel,debit,Kenya,mobile,0
TXN104975,71.03,,0,cash_withdrawal,travel,debit,Djibouti,mobile,0
TXN104976,15.81,36.0,3,transfer,telecom,credit,Kenya,mobile,0
TXN104977,27.68,63.0,2,cash_withdrawal,electronics,debit,Kenya,web,0
TXN104978,0.11,,4,purchase,grocery,credit,Somalia,mobile,0
TXN104979,4.81,30.0,11,purchase,telecom,credit,Kenya,web,0
TXN104980,454.16,38.0,11,transfer,telecom,credit,Somalia,Web,0
TXN104981,33.3,18.0,12,cash_withdrawal,electronics,credit,Kenya,mobile,0
TXN104982,130.63,36.0,23,purchase,electronics,debit,Somalia,mobile,0
TXN104983,219.24,50.0,11,transfer,travel,debit,Somalia,mobile,0
TXN104984,96.0,21.0,15,transfer,telecom,debit,Somalia,mobile,0
TXN104985,19.95,59.0,12,transfer,travel,credit,Somalia,mobile,0
TXN104986,156.29,20.0,4,purchase,travel,debit,Somalia,mobile,0
TXN104987,110.03,44.0,23,cash_withdrawal,electronics,credit,Djibouti,web,0
TXN104988,157.68,69.0,3,purchase,electronics,credit,Somalia,mobile,0
TXN104989,176.23,58.0,20,purchase,travel,credit,Kenya,mobile,0
TXN104990,444.65,52.0,14,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104991,102.27,45.0,11,transfer,telecom,credit,Somalia,web,0
TXN104992,50.16,23.0,18,purchase,travel,debit,Somalia,web,0
TXN104993,125.45,23.0,20,transfer,grocery,debit,Somalia,mobile,0
TXN104994,8.51,72.0,18,transfer,grocery,debit,Somalia,web,0
TXN104995,273.23,74.0,20,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104996,15.26,61.0,10,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104997,47.67,40.0,20,cash_withdrawal,travel,debit,Ethiopia,mobile,0
TXN104998,202.97,50.0,5,transfer,travel,debit,Somalia,web,0
TXN104999,109.15,33.0,8,transfer,telecom,debit,Ethiopia,mobile,0
TXN102917,226.4,56.0,17,cash_withdrawal,grocery,credit,Somalia,web,0
TXN103756,24.49,37.0,10,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN100145,4.51,74.0,14,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN102590,207.48,51.0,22,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN101854,301.49,35.0,22,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104676,5.8,50.0,7,cash_withdrawal,grocery,debit,Ethiopia,mobile,0
TXN101137,82.02,55.0,11,purchase,electronics,credit,Kenya,web,0
TXN104642,234.66,,23,cash_withdrawal,electronics,debit,Somalia,,0
TXN102881,231.75,29.0,13,transfer,electronics,debit,Somalia,web,0
TXN102491,27.26,54.0,14,transfer,electronics,credit,Kenya,mobile,0
TXN100789,353.14,,11,transfer,grocery,credit,Ethiopia,mobile,0
TXN102337,55.26,55.0,26,transfer,grocery,debit,Kenya,mobile,0
TXN102749,10983.692285235367,60.0,5,transfer,travel,debit,Kenya,web,0
TXN103113,11.5,19.0,16,purchase,travel,credit,Kenya,web,0
TXN101662,302.18,30.0,3,purchase,grocery,credit,Kenya,mobile,0
TXN100275,481.60528982898666,49.0,2,transfer,electronics,debit,Kenya,Mobile,1
TXN104516,88.42,42.0,4,transfer,electronics,debit,Kenya,Mobile,0
TXN104314,424.61,61.0,10,cash_withdrawal,,debit,Djibouti,mobile,0
TXN102369,156.75,30.0,3,transfer,travel,debit,Somalia,web,0
TXN104727,222.86,70.0,20,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104448,48.81,47.0,16,transfer,electronics,debit,Somalia,mobile,0
TXN101362,117.05,,18,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104162,95.52,,1,purchase,travel,credit,Somalia,web,0
TXN103878,97.71,36.0,20,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104127,350.09,32.0,22,cash_withdrawal,telecom,credit,Somalia,web,0
TXN101257,81.18,29.0,5,purchase,grocery,credit,Kenya,web,0
TXN102581,263.42,63.0,8,purchase,grocery,debit,Somalia,WEB,0
TXN104669,143.29,25.0,3,transfer,telecom,credit,Kenya,mobile,0
TXN102612,34.01,51.0,4,cash_withdrawal,telecom,debit,Somalia,Web,0
TXN101449,137.96,61.0,22,purchase,telecom,credit,Somalia,web,0
TXN101145,253.07,74.0,3,cash_withdrawal,travel,credit,Djibouti,web,0
TXN103643,75.35,37.0,21,transfer,grocery,credit,Ethiopia,mobile,0
TXN102434,389.72,62.0,13,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104663,211.73,29.0,14,cash_withdrawal,,credit,Kenya,web,0
TXN102906,433.78,,11,purchase,,debit,Kenya,,0
TXN102771,38.54,50.0,20,purchase,,credit,Somalia,mobile,0
TXN100414,119.91,40.0,8,transfer,travel,credit,Somalia,Mobile,0
TXN101883,171.82,47.0,11,purchase,telecom,credit,Somalia,web,0
TXN100805,160.02,69.0,23,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN102864,68.85,34.0,17,transfer,telecom,debit,Somalia,mobile,0
TXN101251,78.82,59.0,26,cash_withdrawal,,debit,Kenya,mobile,0
TXN100988,33.95,22.0,4,transfer,electronics,debit,Somalia,mobile,0
TXN101821,15.53,37.0,21,purchase,electronics,credit,Djibouti,mobile,0
TXN101864,501.35,43.0,7,transfer,travel,debit,Somalia,web,no
TXN100499,514.06,70.0,16,cash_withdrawal,telecom,credit,Somalia,web,0
TXN102523,53.31,55.0,21,purchase,electronics,debit,Somalia,mobile,0
TXN101879,99.9,34.0,23,purchase,travel,credit,Ethiopia,web,0
TXN102164,76.48,35.0,19,cash_withdrawal,telecom,debit,Somalia,web,0
TXN103223,2.32,49.0,8,cash_withdrawal,travel,debit,Somalia,Web,0
TXN104306,77.74,36.0,22,purchase,travel,credit,Somalia,web,0
TXN101378,53.41,42.0,10,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN102711,87.57,48.0,4,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104535,106.41,37.0,3,cash_withdrawal,grocery,credit,Ethiopia,web,0
TXN103197,250.81,51.0,11,cash_withdrawal,,debit,Kenya,WEB,0
TXN102519,153.92,73.0,5,purchase,travel,credit,Kenya,web,0
TXN102794,68.94,42.0,12,purchase,electronics,debit,Somalia,mobile,0
TXN103296,125.4,,8,transfer,grocery,credit,Somalia,mobile,0
TXN102755,41.18,66.0,16,purchase,travel,debit,Somalia,mobile,0
TXN103442,28.54,5.0,22,transfer,travel,debit,Somalia,mobile,0
TXN103479,61.68,41.0,14,transfer,grocery,debit,Ethiopia,,0
TXN101657,43.75,44.0,5,transfer,telecom,credit,Somalia,web,0
TXN102909,43.48,63.0,9,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104354,93.47,66.0,17,purchase,grocery,debit,Kenya,web,0
TXN104629,85.74,25.0,12,cash_withdrawal,,debit,Somalia,web,0
TXN100004,20.35,65.0,12,purchase,travel,credit,Somalia,mobile,0
TXN104745,6.64,34.0,18,cash_withdrawal,grocery,credit,Djibouti,web,0
TXN101082,64.87,30.0,6,cash_withdrawal,,credit,Somalia,web,0
TXN104819,26.66,22.0,21,transfer,telecom,debit,Somalia,WEB,0
TXN102947,85.33,45.0,19,cash_withdrawal,grocery,credit,Somalia,web,0
TXN100914,96.37,29.0,12,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104831,161.4,71.0,17,transfer,travel,debit,Kenya,mobile,0
TXN100411,359.64,43.0,8,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104433,306.8,62.0,0,purchase,travel,credit,Ethiopia,Web,0
TXN104002,171.33,31.0,6,transfer,telecom,debit,Ethiopia,web,0
TXN100432,115.55,65.0,23,cash_withdrawal,electronics,debit,Somalia,WEB,0
TXN101776,139.82,37.0,22,cash_withdrawal,electronics,credit,Somalia,Web,0
TXN101656,96.84,18.0,13,purchase,grocery,credit,Kenya,mobile,0
TXN103182,44.49,35.0,11,cash_withdrawal,,debit,Somalia,web,0
TXN101324,446.89,48.0,8,transfer,electronics,credit,Somalia,web,0
TXN100721,23.99,47.0,4,cash_withdrawal,electronics,debit,Djibouti,mobile,0
TXN103557,80.29,39.0,20,transfer,electronics,credit,Somalia,mobile,0
TXN101548,5.33,43.0,9,purchase,grocery,debit,Somalia,,0
TXN100496,105.15,24.0,18,transfer,,debit,Somalia,mobile,0
TXN103689,2.32,72.0,8,cash_withdrawal,grocery,debit,Somalia,,0
TXN103687,58.79,41.0,9,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN101534,64.04,67.0,16,transfer,telecom,credit,Somalia,web,0
TXN104860,117.84,49.0,11,transfer,travel,credit,Somalia,web,0
TXN101398,115.21,67.0,11,transfer,travel,debit,Somalia,mobile,0
TXN104302,168.85,62.0,23,transfer,telecom,credit,Kenya,mobile,0
TXN102295,0.92,36.0,3,transfer,grocery,debit,Djibouti,mobile,0
TXN103199,59.85,27.0,23,purchase,electronics,credit,Kenya,mobile,0
TXN100400,13.06,49.0,1,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN102286,11901.831235685057,25.0,13,transfer,electronics,credit,Kenya,mobile,0
TXN100037,80.1503273345868,41.0,23,purchase,travel,credit,Somalia,web,1
TXN104047,99.68,39.0,19,transfer,electronics,credit,Kenya,Web,0
TXN103289,27.3,60.0,3,purchase,telecom,debit,Somalia,,0
TXN104664,212.33,,8,purchase,grocery,credit,Ethiopia,mobile,0
TXN103881,157.78,62.0,15,purchase,telecom,debit,Somalia,web,0
TXN103089,35.02,54.0,5,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN103857,96.0,55.0,5,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN101031,108.84,56.0,9,transfer,electronics,debit,Kenya,web,0
TXN104116,299.06,67.0,5,purchase,electronics,debit,Kenya,web,0
TXN101498,57.32,43.0,20,transfer,telecom,debit,Somalia,mobile,0
TXN102033,429.09,40.0,19,cash_withdrawal,telecom,debit,Somalia,Web,0
TXN101207,70.85,20.0,7,purchase,grocery,debit,Ethiopia,mobile,0
TXN100869,350.51,30.0,12,transfer,electronics,credit,Ethiopia,mobile,0
TXN103164,6.94,65.0,11,cash_withdrawal,grocery,debit,Somalia,Web,0
TXN103457,140.88,45.0,0,purchase,travel,credit,Somalia,mobile,0
TXN101956,123.46,23.0,9,purchase,travel,credit,Somalia,,0
TXN103691,89.27,36.0,22,transfer,electronics,debit,Kenya,web,0
TXN104766,233.84,5.0,22,purchase,electronics,credit,Ethiopia,Web,0
TXN103438,316.03,65.0,3,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104944,189.55,30.0,13,cash_withdrawal,travel,credit,Somalia,web,0
TXN100729,21.45,60.0,15,transfer,travel,debit,Somalia,,0
TXN103576,26.05,5.0,3,cash_withdrawal,grocery,debit,Somalia,web,0
TXN102214,155.65,,12,purchase,telecom,credit,Kenya,mobile,0
TXN100451,98.08,53.0,13,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN101487,142.68,23.0,12,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN102558,9.6,33.0,19,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN100985,82.1,64.0,3,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN101682,122.92,,7,cash_withdrawal,grocery,credit,Somalia,,0
TXN101799,1.46,29.0,19,purchase,telecom,credit,Ethiopia,mobile,0
TXN100971,331.43,,19,cash_withdrawal,electronics,credit,Kenya,web,0
TXN104581,43.38,,13,cash_withdrawal,grocery,debit,Somalia,web,0
TXN103432,169.63,57.0,19,purchase,telecom,credit,Kenya,web,0
